holiday,temp,rain,snow,weather,date,Time,traffic_volume
No Holiday,296.8,0.0,0.0,Clouds,23-07-2017,16:00:00,4720
No Holiday,297.58,0.0,0.0,Clouds,23-07-2017,17:00:00,3881
No Holiday,297.23,0.0,0.0,Clouds,23-07-2017,18:00:00,4178
No Holiday,296.49,0.0,0.0,Clouds,23-07-2017,19:00:00,3731
No Holiday,295.58,0.0,0.0,Clouds,23-07-2017,20:00:00,3457
No Holiday,294.23,0.0,0.0,Clouds,23-07-2017,21:00:00,2912
No Holiday,292.3,0.0,0.0,Clear,23-07-2017,22:00:00,2068
No Holiday,291.09,0.0,0.0,Clear,23-07-2017,23:00:00,1263
No Holiday,289.87,0.0,0.0,Clear,24-07-2017,00:00:00,661
No Holiday,289.56,0.0,0.0,Clouds,24-07-2017,01:00:00,403
No Holiday,288.69,0.0,0.0,Mist,24-07-2017,02:00:00,300
No Holiday,287.69,0.0,0.0,Mist,24-07-2017,03:00:00,361
No Holiday,287.69,0.0,0.0,Haze,24-07-2017,03:00:00,361
No Holiday,287.22,0.0,0.0,Fog,24-07-2017,04:00:00,836
No Holiday,287.22,0.0,0.0,Mist,24-07-2017,04:00:00,836
No Holiday,287.03,0.0,0.0,Mist,24-07-2017,05:00:00,2838
No Holiday,286.48,0.0,0.0,Mist,24-07-2017,06:00:00,5605
No Holiday,286.48,0.0,0.0,Fog,24-07-2017,06:00:00,5605
No Holiday,286.81,0.0,0.0,Mist,24-07-2017,07:00:00,6240
No Holiday,289.01,0.0,0.0,Clear,24-07-2017,08:00:00,5927
No Holiday,290.86,0.0,0.0,Clouds,24-07-2017,09:00:00,4746
No Holiday,292.43,0.0,0.0,Clear,24-07-2017,10:00:00,4030
No Holiday,294.01,0.0,0.0,Clouds,24-07-2017,11:00:00,4406
No Holiday,294.95,0.0,0.0,Clouds,24-07-2017,12:00:00,4581
No Holiday,295.72,0.0,0.0,Clouds,24-07-2017,13:00:00,4608
No Holiday,296.51,0.0,0.0,Clouds,24-07-2017,14:00:00,4893
No Holiday,297.15,0.0,0.0,Clouds,24-07-2017,15:00:00,5436
No Holiday,297.75,0.0,0.0,Clouds,24-07-2017,16:00:00,6359
No Holiday,298.08,0.0,0.0,Clouds,24-07-2017,17:00:00,6062
No Holiday,297.95,0.0,0.0,Clouds,24-07-2017,18:00:00,4200
No Holiday,297.36,0.0,0.0,Clouds,24-07-2017,19:00:00,3230
No Holiday,296.72,0.0,0.0,Clouds,24-07-2017,20:00:00,2792
No Holiday,295.58,0.0,0.0,Clouds,24-07-2017,21:00:00,2442
No Holiday,294.36,0.0,0.0,Clouds,24-07-2017,22:00:00,1752
No Holiday,293.43,0.0,0.0,Clear,24-07-2017,23:00:00,1121
No Holiday,292.82,0.0,0.0,Rain,25-07-2017,00:00:00,701
No Holiday,292.65,0.0,0.0,Rain,25-07-2017,01:00:00,402
No Holiday,292.79,0.0,0.0,Rain,25-07-2017,02:00:00,282
No Holiday,292.86,0.0,0.0,Rain,25-07-2017,03:00:00,345
No Holiday,292.86,0.0,0.0,Drizzle,25-07-2017,03:00:00,345
No Holiday,292.72,0.0,0.0,Rain,25-07-2017,04:00:00,884
No Holiday,292.72,0.0,0.0,Drizzle,25-07-2017,04:00:00,884
No Holiday,292.48,0.0,0.0,Thunderstorm,25-07-2017,05:00:00,2886
No Holiday,292.28,0.0,0.0,Rain,25-07-2017,06:00:00,5950
No Holiday,292.08,0.0,0.0,Rain,25-07-2017,07:00:00,6827
No Holiday,292.08,0.0,0.0,Thunderstorm,25-07-2017,07:00:00,6827
No Holiday,292.08,0.0,0.0,Drizzle,25-07-2017,07:00:00,6827
No Holiday,292.28,0.0,0.0,Rain,25-07-2017,08:00:00,5865
No Holiday,292.28,0.0,0.0,Thunderstorm,25-07-2017,08:00:00,5865
No Holiday,293.15,0.0,0.0,Rain,25-07-2017,09:00:00,4883
No Holiday,293.15,0.0,0.0,Thunderstorm,25-07-2017,09:00:00,4883
No Holiday,293.86,0.0,0.0,Clouds,25-07-2017,10:00:00,4267
No Holiday,295.69,0.0,0.0,Clouds,25-07-2017,11:00:00,4644
No Holiday,297.08,0.0,0.0,Clouds,25-07-2017,12:00:00,4965
No Holiday,299.02,0.0,0.0,Clouds,25-07-2017,13:00:00,5102
No Holiday,299.36,0.0,0.0,Clear,25-07-2017,14:00:00,5152
No Holiday,299.94,0.0,0.0,Clouds,25-07-2017,15:00:00,5510
No Holiday,300.36,0.0,0.0,Clouds,25-07-2017,16:00:00,6593
No Holiday,300.22,0.0,0.0,Clouds,25-07-2017,17:00:00,6022
No Holiday,300.94,0.0,0.0,Thunderstorm,25-07-2017,18:00:00,4095
No Holiday,299.65,0.0,0.0,Thunderstorm,25-07-2017,19:00:00,3195
No Holiday,299.65,0.0,0.0,Mist,25-07-2017,19:00:00,3195
No Holiday,298.28,0.0,0.0,Thunderstorm,25-07-2017,20:00:00,2874
No Holiday,298.28,0.0,0.0,Rain,25-07-2017,20:00:00,2874
No Holiday,298.28,0.0,0.0,Mist,25-07-2017,20:00:00,2874
No Holiday,298.44,0.0,0.0,Thunderstorm,25-07-2017,21:00:00,3512
No Holiday,298.44,0.0,0.0,Rain,25-07-2017,21:00:00,3512
No Holiday,298.44,0.0,0.0,Mist,25-07-2017,21:00:00,3512
No Holiday,298.08,0.0,0.0,Rain,25-07-2017,22:00:00,1892
No Holiday,298.08,0.0,0.0,Drizzle,25-07-2017,22:00:00,1892
No Holiday,297.69,0.0,0.0,Thunderstorm,25-07-2017,23:00:00,1069
No Holiday,297.69,0.0,0.0,Drizzle,25-07-2017,23:00:00,1069
No Holiday,297.84,0.0,0.0,Rain,26-07-2017,00:00:00,666
No Holiday,296.92,0.0,0.0,Rain,26-07-2017,01:00:00,409
No Holiday,296.61,0.0,0.0,Rain,26-07-2017,02:00:00,296
No Holiday,296.65,0.0,0.0,Drizzle,26-07-2017,03:00:00,355
No Holiday,296.65,0.0,0.0,Rain,26-07-2017,03:00:00,355
No Holiday,296.22,0.0,0.0,Thunderstorm,26-07-2017,04:00:00,851
No Holiday,296.22,0.0,0.0,Mist,26-07-2017,04:00:00,851
No Holiday,296.22,0.0,0.0,Rain,26-07-2017,04:00:00,851
No Holiday,295.61,0.0,0.0,Thunderstorm,26-07-2017,05:00:00,2900
No Holiday,295.61,0.0,0.0,Rain,26-07-2017,05:00:00,2900
No Holiday,295.61,0.0,0.0,Mist,26-07-2017,05:00:00,2900
No Holiday,295.61,0.0,0.0,Drizzle,26-07-2017,05:00:00,2900
No Holiday,295.38,0.0,0.0,Rain,26-07-2017,06:00:00,5416
No Holiday,295.38,0.0,0.0,Mist,26-07-2017,06:00:00,5416
No Holiday,295.38,0.0,0.0,Thunderstorm,26-07-2017,06:00:00,5416
No Holiday,295.38,0.0,0.0,Drizzle,26-07-2017,06:00:00,5416
No Holiday,294.76,0.0,0.0,Rain,26-07-2017,07:00:00,6510
No Holiday,294.76,0.0,0.0,Drizzle,26-07-2017,07:00:00,6510
No Holiday,294.92,0.0,0.0,Rain,26-07-2017,08:00:00,6013
No Holiday,294.92,0.0,0.0,Mist,26-07-2017,08:00:00,6013
No Holiday,295.08,0.0,0.0,Drizzle,26-07-2017,09:00:00,5034
No Holiday,295.08,0.0,0.0,Rain,26-07-2017,09:00:00,5034
No Holiday,295.08,0.0,0.0,Mist,26-07-2017,09:00:00,5034
No Holiday,295.58,0.0,0.0,Rain,26-07-2017,10:00:00,4467
No Holiday,295.58,0.0,0.0,Drizzle,26-07-2017,10:00:00,4467
No Holiday,296.23,0.0,0.0,Rain,26-07-2017,11:00:00,4775
No Holiday,296.23,0.0,0.0,Mist,26-07-2017,11:00:00,4775
No Holiday,297.07,0.0,0.0,Rain,26-07-2017,12:00:00,5007
No Holiday,297.86,0.0,0.0,Clouds,26-07-2017,13:00:00,5026
No Holiday,298.93,0.0,0.0,Clouds,26-07-2017,14:00:00,5278
No Holiday,300.01,0.0,0.0,Clouds,26-07-2017,15:00:00,5790
No Holiday,300.22,0.0,0.0,Clear,26-07-2017,16:00:00,6698
No Holiday,301.22,0.0,0.0,Clear,26-07-2017,17:00:00,6519
No Holiday,301.08,0.0,0.0,Clouds,26-07-2017,18:00:00,4716
No Holiday,300.68,0.0,0.0,Clear,26-07-2017,19:00:00,3664
No Holiday,300.01,0.0,0.0,Clouds,26-07-2017,20:00:00,3345
No Holiday,297.95,0.0,0.0,Clouds,26-07-2017,21:00:00,3385
No Holiday,295.76,0.0,0.0,Clear,26-07-2017,22:00:00,2499
No Holiday,293.65,0.0,0.0,Clear,26-07-2017,23:00:00,3420
No Holiday,292.72,0.0,0.0,Mist,27-07-2017,00:00:00,1064
No Holiday,292.49,0.0,0.0,Mist,27-07-2017,01:00:00,612
No Holiday,291.75,0.0,0.0,Mist,27-07-2017,02:00:00,360
No Holiday,291.55,0.0,0.0,Mist,27-07-2017,03:00:00,395
No Holiday,291.21,0.0,0.0,Clear,27-07-2017,04:00:00,910
No Holiday,291.15,0.0,0.0,Clear,27-07-2017,05:00:00,2919
No Holiday,290.55,0.0,0.0,Clear,27-07-2017,06:00:00,5730
No Holiday,290.61,0.0,0.0,Fog,27-07-2017,07:00:00,6338
No Holiday,292.27,0.0,0.0,Clear,27-07-2017,08:00:00,6096
No Holiday,294.86,0.0,0.0,Clear,27-07-2017,09:00:00,4999
No Holiday,296.58,0.0,0.0,Clear,27-07-2017,10:00:00,4537
No Holiday,298.36,0.0,0.0,Clear,27-07-2017,11:00:00,4840
No Holiday,299.44,0.0,0.0,Clear,27-07-2017,12:00:00,5161
No Holiday,300.51,0.0,0.0,Clouds,27-07-2017,13:00:00,5313
No Holiday,300.88,0.0,0.0,Clouds,27-07-2017,14:00:00,5218
No Holiday,301.28,0.0,0.0,Clouds,27-07-2017,15:00:00,5684
No Holiday,301.36,0.0,0.0,Clouds,27-07-2017,16:00:00,6529
No Holiday,301.72,0.0,0.0,Clouds,27-07-2017,17:00:00,6199
No Holiday,301.72,0.0,0.0,Clouds,27-07-2017,18:00:00,4667
No Holiday,301.36,0.0,0.0,Clouds,27-07-2017,19:00:00,3683
No Holiday,300.29,0.0,0.0,Clouds,27-07-2017,20:00:00,3247
No Holiday,298.36,0.0,0.0,Clouds,27-07-2017,21:00:00,3555
No Holiday,295.82,0.0,0.0,Clear,27-07-2017,22:00:00,3553
No Holiday,294.29,0.0,0.0,Clear,27-07-2017,23:00:00,1755
No Holiday,293.55,0.0,0.0,Clear,28-07-2017,00:00:00,1076
No Holiday,293.15,0.0,0.0,Clear,28-07-2017,01:00:00,757
No Holiday,291.69,0.0,0.0,Clear,28-07-2017,02:00:00,502
No Holiday,291.15,0.0,0.0,Mist,28-07-2017,03:00:00,458
No Holiday,290.75,0.0,0.0,Mist,28-07-2017,04:00:00,923
No Holiday,290.08,0.0,0.0,Mist,28-07-2017,05:00:00,2810
No Holiday,289.68,0.0,0.0,Mist,28-07-2017,06:00:00,5387
No Holiday,289.68,0.0,0.0,Haze,28-07-2017,06:00:00,5387
No Holiday,289.49,0.0,0.0,Fog,28-07-2017,07:00:00,6364
No Holiday,291.41,0.0,0.0,Clouds,28-07-2017,08:00:00,5370
No Holiday,293.88,0.0,0.0,Clouds,28-07-2017,09:00:00,4834
No Holiday,295.81,0.0,0.0,Clouds,28-07-2017,10:00:00,4638
No Holiday,297.68,0.0,0.0,Clouds,28-07-2017,11:00:00,4931
No Holiday,299.42,0.0,0.0,Clouds,28-07-2017,12:00:00,5399
No Holiday,299.94,0.0,0.0,Clear,28-07-2017,13:00:00,5518
No Holiday,300.68,0.0,0.0,Clouds,28-07-2017,14:00:00,5597
No Holiday,301.08,0.0,0.0,Clouds,28-07-2017,15:00:00,5945
No Holiday,301.02,0.0,0.0,Clouds,28-07-2017,16:00:00,6165
No Holiday,301.48,0.0,0.0,Clouds,28-07-2017,17:00:00,5775
No Holiday,301.28,0.0,0.0,Clouds,28-07-2017,18:00:00,4745
No Holiday,301.15,0.0,0.0,Clouds,28-07-2017,19:00:00,3706
No Holiday,300.15,0.0,0.0,Clear,28-07-2017,20:00:00,3183
No Holiday,298.08,0.0,0.0,Clear,28-07-2017,21:00:00,3313
No Holiday,294.89,0.0,0.0,Clear,28-07-2017,22:00:00,2869
No Holiday,292.95,0.0,0.0,Clear,28-07-2017,23:00:00,2488
No Holiday,292.02,0.0,0.0,Clear,29-07-2017,00:00:00,1789
No Holiday,291.22,0.0,0.0,Clear,29-07-2017,01:00:00,997
No Holiday,291.15,0.0,0.0,Clear,29-07-2017,02:00:00,797
No Holiday,289.82,0.0,0.0,Clear,29-07-2017,03:00:00,369
No Holiday,288.87,0.0,0.0,Clear,29-07-2017,04:00:00,342
No Holiday,288.36,0.0,0.0,Clear,29-07-2017,05:00:00,612
No Holiday,288.29,0.0,0.0,Mist,29-07-2017,06:00:00,1055
No Holiday,287.86,0.0,0.0,Clouds,29-07-2017,07:00:00,1365
No Holiday,290.81,0.0,0.0,Clouds,29-07-2017,08:00:00,2373
No Holiday,293.72,0.0,0.0,Clear,29-07-2017,09:00:00,3502
No Holiday,296.29,0.0,0.0,Clear,29-07-2017,10:00:00,4019
No Holiday,298.48,0.0,0.0,Clear,29-07-2017,11:00:00,4518
No Holiday,299.3,0.0,0.0,Clear,29-07-2017,12:00:00,4617
No Holiday,300.35,0.0,0.0,Clouds,29-07-2017,13:00:00,4473
No Holiday,300.65,0.0,0.0,Clouds,29-07-2017,14:00:00,4668
No Holiday,301.15,0.0,0.0,Clouds,29-07-2017,15:00:00,4503
No Holiday,301.01,0.0,0.0,Clear,29-07-2017,16:00:00,4850
No Holiday,301.08,0.0,0.0,Clear,29-07-2017,17:00:00,4517
No Holiday,301.02,0.0,0.0,Clouds,29-07-2017,18:00:00,4189
No Holiday,301.08,0.0,0.0,Clouds,29-07-2017,19:00:00,3394
No Holiday,300.37,0.0,0.0,Clear,29-07-2017,20:00:00,3125
No Holiday,297.87,0.0,0.0,Clouds,29-07-2017,21:00:00,3386
No Holiday,294.87,0.0,0.0,Clouds,29-07-2017,22:00:00,3246
No Holiday,293.08,0.0,0.0,Clear,29-07-2017,23:00:00,2484
No Holiday,291.87,0.0,0.0,Clear,30-07-2017,00:00:00,1789
No Holiday,291.08,0.0,0.0,Clear,30-07-2017,01:00:00,997
No Holiday,290.01,0.0,0.0,Clear,30-07-2017,02:00:00,797
No Holiday,289.58,0.0,0.0,Clear,30-07-2017,03:00:00,369
No Holiday,289.42,0.0,0.0,Mist,30-07-2017,04:00:00,342
No Holiday,288.86,0.0,0.0,Mist,30-07-2017,05:00:00,542
No Holiday,288.82,0.0,0.0,Mist,30-07-2017,06:00:00,886
No Holiday,288.5,0.0,0.0,Mist,30-07-2017,07:00:00,1127
No Holiday,291.22,0.0,0.0,Clear,30-07-2017,08:00:00,1911
No Holiday,294.43,0.0,0.0,Clouds,30-07-2017,09:00:00,2666
No Holiday,296.81,0.0,0.0,Clear,30-07-2017,10:00:00,3287
No Holiday,298.44,0.0,0.0,Clear,30-07-2017,11:00:00,3867
No Holiday,299.95,0.0,0.0,Clear,30-07-2017,12:00:00,4278
No Holiday,300.44,0.0,0.0,Clear,30-07-2017,13:00:00,4673
No Holiday,301.29,0.0,0.0,Clear,30-07-2017,14:00:00,4755
No Holiday,301.75,0.0,0.0,Clouds,30-07-2017,15:00:00,4883
No Holiday,301.82,0.0,0.0,Clouds,30-07-2017,16:00:00,5031
No Holiday,301.93,0.0,0.0,Clouds,30-07-2017,17:00:00,4910
No Holiday,301.51,0.0,0.0,Clouds,30-07-2017,18:00:00,4771
No Holiday,301.15,0.0,0.0,Clouds,30-07-2017,19:00:00,3914
No Holiday,300.01,0.0,0.0,Clouds,30-07-2017,20:00:00,4177
No Holiday,297.95,0.0,0.0,Clouds,30-07-2017,21:00:00,3170
No Holiday,295.37,0.0,0.0,Clouds,30-07-2017,22:00:00,2274
No Holiday,294.22,0.0,0.0,Haze,30-07-2017,23:00:00,1433
No Holiday,293.08,0.0,0.0,Clear,31-07-2017,00:00:00,796
No Holiday,292.37,0.0,0.0,Clear,31-07-2017,01:00:00,521
No Holiday,291.65,0.0,0.0,Clear,31-07-2017,02:00:00,345
No Holiday,291.37,0.0,0.0,Clear,31-07-2017,03:00:00,372
No Holiday,291.62,0.0,0.0,Mist,31-07-2017,04:00:00,868
No Holiday,291.15,0.0,0.0,Mist,31-07-2017,05:00:00,2839
No Holiday,291.01,0.0,0.0,Clear,31-07-2017,06:00:00,5608
No Holiday,290.79,0.0,0.0,Mist,31-07-2017,07:00:00,6562
No Holiday,292.74,0.0,0.0,Clouds,31-07-2017,08:00:00,5631
No Holiday,295.5,0.0,0.0,Clear,31-07-2017,09:00:00,4740
No Holiday,298.3,0.0,0.0,Clear,31-07-2017,10:00:00,4287
No Holiday,299.93,0.0,0.0,Clouds,31-07-2017,11:00:00,4651
No Holiday,300.87,0.0,0.0,Clouds,31-07-2017,12:00:00,4771
No Holiday,301.08,0.0,0.0,Clouds,31-07-2017,13:00:00,4969
No Holiday,301.62,0.0,0.0,Clouds,31-07-2017,14:00:00,5007
No Holiday,302.15,0.0,0.0,Clouds,31-07-2017,15:00:00,5466
No Holiday,302.15,0.0,0.0,Clouds,31-07-2017,16:00:00,6304
No Holiday,301.76,0.0,0.0,Clouds,31-07-2017,17:00:00,5816
No Holiday,301.92,0.0,0.0,Clouds,31-07-2017,18:00:00,4233
No Holiday,301.54,0.0,0.0,Clouds,31-07-2017,19:00:00,3281
No Holiday,300.15,0.0,0.0,Clouds,31-07-2017,20:00:00,2823
No Holiday,298.08,0.0,0.0,Clouds,31-07-2017,21:00:00,2555
No Holiday,296.69,0.0,0.0,Clouds,31-07-2017,22:00:00,1821
No Holiday,294.65,0.0,0.0,Clear,31-07-2017,23:00:00,1143
No Holiday,294.58,0.0,0.0,Clear,01-08-2017,00:00:00,700
No Holiday,293.72,0.0,0.0,Clear,01-08-2017,01:00:00,406
No Holiday,293.29,0.0,0.0,Clear,01-08-2017,02:00:00,307
No Holiday,292.44,0.0,0.0,Clear,01-08-2017,03:00:00,385
No Holiday,291.53,0.0,0.0,Clear,01-08-2017,04:00:00,926
No Holiday,290.99,0.0,0.0,Clear,01-08-2017,05:00:00,3015
No Holiday,291.3,0.0,0.0,Clear,01-08-2017,06:00:00,5840
No Holiday,290.58,0.0,0.0,Mist,01-08-2017,07:00:00,6440
No Holiday,292.53,0.0,0.0,Clear,01-08-2017,08:00:00,6052
No Holiday,294.86,0.0,0.0,Clouds,01-08-2017,09:00:00,4913
No Holiday,296.53,0.0,0.0,Clouds,01-08-2017,10:00:00,4436
No Holiday,298.64,0.0,0.0,Clouds,01-08-2017,11:00:00,4779
No Holiday,300.07,0.0,0.0,Clear,01-08-2017,12:00:00,5132
No Holiday,301.07,0.0,0.0,Clouds,01-08-2017,13:00:00,5034
No Holiday,301.92,0.0,0.0,Clouds,01-08-2017,14:00:00,5018
No Holiday,302.61,0.0,0.0,Clouds,01-08-2017,15:00:00,5714
No Holiday,303.29,0.0,0.0,Thunderstorm,01-08-2017,16:00:00,6651
No Holiday,303.15,0.0,0.0,Clouds,01-08-2017,17:00:00,6136
No Holiday,303.07,0.0,0.0,Clear,01-08-2017,18:00:00,4281
No Holiday,301.9,0.0,0.0,Clear,01-08-2017,19:00:00,3374
No Holiday,300.3,0.0,0.0,Clear,01-08-2017,20:00:00,3023
No Holiday,297.92,0.0,0.0,Clear,01-08-2017,21:00:00,2865
No Holiday,296.09,0.0,0.0,Clear,01-08-2017,22:00:00,1972
No Holiday,294.15,0.0,0.0,Clear,01-08-2017,23:00:00,1213
No Holiday,294.22,0.0,0.0,Mist,02-08-2017,00:00:00,708
No Holiday,294.15,0.0,0.0,Clouds,02-08-2017,01:00:00,468
No Holiday,293.58,0.0,0.0,Mist,02-08-2017,02:00:00,343
No Holiday,292.93,0.0,0.0,Clouds,02-08-2017,03:00:00,447
No Holiday,292.15,0.0,0.0,Mist,02-08-2017,04:00:00,945
No Holiday,291.65,0.0,0.0,Mist,02-08-2017,05:00:00,2943
No Holiday,291.15,0.0,0.0,Clear,02-08-2017,06:00:00,5724
No Holiday,290.79,0.0,0.0,Clouds,02-08-2017,07:00:00,6450
No Holiday,291.43,0.0,0.0,Clouds,02-08-2017,08:00:00,6029
No Holiday,293.38,0.0,0.0,Clear,02-08-2017,09:00:00,4929
No Holiday,295.15,0.0,0.0,Clouds,02-08-2017,10:00:00,4506
No Holiday,296.41,0.0,0.0,Clouds,02-08-2017,11:00:00,4673
No Holiday,297.75,0.0,0.0,Clouds,02-08-2017,12:00:00,4897
No Holiday,299.01,0.0,0.0,Clear,02-08-2017,13:00:00,4878
No Holiday,299.35,0.0,0.0,Clear,02-08-2017,14:00:00,5289
No Holiday,299.42,0.0,0.0,Clear,02-08-2017,15:00:00,5694
No Holiday,299.93,0.0,0.0,Clouds,02-08-2017,16:00:00,6330
No Holiday,299.94,0.0,0.0,Clouds,02-08-2017,17:00:00,6138
No Holiday,298.88,0.0,0.0,Clouds,02-08-2017,18:00:00,4655
No Holiday,298.29,0.0,0.0,Clouds,02-08-2017,19:00:00,3766
No Holiday,297.16,0.0,0.0,Clouds,02-08-2017,20:00:00,3299
No Holiday,294.43,0.0,0.0,Clouds,02-08-2017,21:00:00,2837
No Holiday,293.75,0.0,0.0,Clouds,02-08-2017,22:00:00,1978
No Holiday,293.65,0.0,0.0,Clouds,02-08-2017,23:00:00,1210
No Holiday,292.92,0.0,0.0,Rain,03-08-2017,00:00:00,693
No Holiday,291.93,0.0,0.0,Rain,03-08-2017,01:00:00,394
No Holiday,291.93,0.0,0.0,Drizzle,03-08-2017,01:00:00,394
No Holiday,291.22,0.0,0.0,Rain,03-08-2017,02:00:00,322
No Holiday,290.51,0.0,0.0,Thunderstorm,03-08-2017,03:00:00,390
No Holiday,290.51,0.0,0.0,Rain,03-08-2017,03:00:00,390
No Holiday,290.08,0.0,0.0,Thunderstorm,03-08-2017,04:00:00,896
No Holiday,289.82,0.0,0.0,Rain,03-08-2017,05:00:00,2863
No Holiday,289.69,0.0,0.0,Rain,03-08-2017,06:00:00,5460
No Holiday,289.69,0.0,0.0,Thunderstorm,03-08-2017,06:00:00,5460
No Holiday,289.69,0.0,0.0,Drizzle,03-08-2017,06:00:00,5460
No Holiday,288.81,0.0,0.0,Thunderstorm,03-08-2017,07:00:00,5801
No Holiday,288.81,0.0,0.0,Rain,03-08-2017,07:00:00,5801
No Holiday,288.81,0.0,0.0,Mist,03-08-2017,07:00:00,5801
No Holiday,288.14,0.0,0.0,Rain,03-08-2017,08:00:00,5423
No Holiday,288.14,0.0,0.0,Mist,03-08-2017,08:00:00,5423
No Holiday,287.81,0.0,0.0,Rain,03-08-2017,09:00:00,4839
No Holiday,287.81,0.0,0.0,Mist,03-08-2017,09:00:00,4839
No Holiday,286.79,0.0,0.0,Rain,03-08-2017,10:00:00,4365
No Holiday,286.79,0.0,0.0,Drizzle,03-08-2017,10:00:00,4365
No Holiday,286.08,0.0,0.0,Drizzle,03-08-2017,11:00:00,4693
No Holiday,286.08,0.0,0.0,Rain,03-08-2017,11:00:00,4693
No Holiday,286.22,0.0,0.0,Rain,03-08-2017,12:00:00,5009
No Holiday,286.22,0.0,0.0,Mist,03-08-2017,12:00:00,5009
No Holiday,286.22,0.0,0.0,Drizzle,03-08-2017,12:00:00,5009
No Holiday,285.93,0.0,0.0,Rain,03-08-2017,13:00:00,5104
No Holiday,285.93,0.0,0.0,Mist,03-08-2017,13:00:00,5104
No Holiday,285.93,0.0,0.0,Drizzle,03-08-2017,13:00:00,5104
No Holiday,286.43,0.0,0.0,Drizzle,03-08-2017,14:00:00,5447
No Holiday,286.43,0.0,0.0,Mist,03-08-2017,14:00:00,5447
No Holiday,286.43,0.0,0.0,Rain,03-08-2017,14:00:00,5447
No Holiday,286.28,0.0,0.0,Rain,03-08-2017,15:00:00,5861
No Holiday,286.28,0.0,0.0,Mist,03-08-2017,15:00:00,5861
No Holiday,286.28,0.0,0.0,Drizzle,03-08-2017,15:00:00,5861
No Holiday,286.15,0.0,0.0,Mist,03-08-2017,16:00:00,6587
No Holiday,286.15,0.0,0.0,Rain,03-08-2017,16:00:00,6587
No Holiday,286.15,0.0,0.0,Drizzle,03-08-2017,16:00:00,6587
No Holiday,286.35,0.0,0.0,Rain,03-08-2017,17:00:00,6060
No Holiday,286.35,0.0,0.0,Mist,03-08-2017,17:00:00,6060
No Holiday,286.62,0.0,0.0,Clouds,03-08-2017,18:00:00,4746
No Holiday,286.75,0.0,0.0,Rain,03-08-2017,19:00:00,3430
No Holiday,286.42,0.0,0.0,Rain,03-08-2017,20:00:00,3123
No Holiday,286.28,0.0,0.0,Rain,03-08-2017,21:00:00,3816
No Holiday,285.95,0.0,0.0,Rain,03-08-2017,22:00:00,2423
No Holiday,285.41,0.0,0.0,Rain,03-08-2017,23:00:00,1642
No Holiday,285.35,0.0,0.0,Rain,04-08-2017,00:00:00,801
No Holiday,285.22,0.0,0.0,Rain,04-08-2017,01:00:00,434
No Holiday,285.22,0.0,0.0,Drizzle,04-08-2017,02:00:00,333
No Holiday,285.22,0.0,0.0,Rain,04-08-2017,02:00:00,333
No Holiday,285.61,0.0,0.0,Clouds,04-08-2017,03:00:00,366
No Holiday,285.93,0.0,0.0,Clouds,04-08-2017,04:00:00,868
No Holiday,285.61,0.0,0.0,Clouds,04-08-2017,05:00:00,2802
No Holiday,285.41,0.0,0.0,Clouds,04-08-2017,06:00:00,5426
No Holiday,285.61,0.0,0.0,Clouds,04-08-2017,07:00:00,6175
No Holiday,286.15,0.0,0.0,Clouds,04-08-2017,08:00:00,5350
No Holiday,287.36,0.0,0.0,Clouds,04-08-2017,09:00:00,4778
No Holiday,289.86,0.0,0.0,Clouds,04-08-2017,10:00:00,4517
No Holiday,291.75,0.0,0.0,Clear,04-08-2017,11:00:00,4954
No Holiday,293.82,0.0,0.0,Clouds,04-08-2017,12:00:00,5189
No Holiday,295.08,0.0,0.0,Clouds,04-08-2017,13:00:00,5206
No Holiday,296.36,0.0,0.0,Clouds,04-08-2017,14:00:00,5563
No Holiday,296.95,0.0,0.0,Clouds,04-08-2017,15:00:00,5890
No Holiday,297.58,0.0,0.0,Clouds,04-08-2017,16:00:00,6066
No Holiday,297.36,0.0,0.0,Clouds,04-08-2017,17:00:00,5292
No Holiday,297.65,0.0,0.0,Clouds,04-08-2017,18:00:00,4534
No Holiday,296.72,0.0,0.0,Rain,04-08-2017,19:00:00,3808
No Holiday,295.72,0.0,0.0,Clouds,04-08-2017,20:00:00,3206
No Holiday,293.02,0.0,0.0,Clouds,04-08-2017,21:00:00,3216
No Holiday,291.15,0.0,0.0,Clouds,04-08-2017,22:00:00,3001
No Holiday,289.22,0.0,0.0,Clear,04-08-2017,23:00:00,2423
No Holiday,288.51,0.0,0.0,Clear,05-08-2017,00:00:00,1472
No Holiday,287.86,0.0,0.0,Clear,05-08-2017,01:00:00,882
No Holiday,287.29,0.0,0.0,Clear,05-08-2017,02:00:00,546
No Holiday,286.51,0.0,0.0,Clear,05-08-2017,03:00:00,414
No Holiday,285.72,0.0,0.0,Clear,05-08-2017,04:00:00,468
No Holiday,285.01,0.0,0.0,Clear,05-08-2017,05:00:00,880
No Holiday,284.72,0.0,0.0,Mist,05-08-2017,06:00:00,1431
No Holiday,284.68,0.0,0.0,Mist,05-08-2017,07:00:00,1940
No Holiday,286.22,0.0,0.0,Clear,05-08-2017,08:00:00,2647
No Holiday,289.08,0.0,0.0,Clear,05-08-2017,09:00:00,3649
No Holiday,291.5,0.0,0.0,Clear,05-08-2017,10:00:00,4049
No Holiday,293.61,0.0,0.0,Clouds,05-08-2017,11:00:00,4143
No Holiday,294.94,0.0,0.0,Clouds,05-08-2017,12:00:00,4535
